title;year;url;checkedcount;favouritecount;officialtoplistcount;usertoplistcount;akatitle;imdburl;checked;favorite;disliked;watchlist;owned
Senna;2010;http://www.icheckmovies.com/movies/senna/;5027;600;3;128;;http://www.imdb.com/title/tt1424432/;"2014-04-23 21:17:08";no;no;no;no
"The Scorpion King";2002;http://www.icheckmovies.com/movies/the+scorpion+king/;5756;46;0;38;;http://www.imdb.com/title/tt0277296/;"2014-04-23 21:16:48";no;no;no;no
Scooby-Doo;2002;http://www.icheckmovies.com/movies/scooby-doo/;31329;150;1;59;;http://www.imdb.com/title/tt0267913/;"2014-04-23 21:16:46";no;no;no;no
"Scary Movie 2";2001;http://www.icheckmovies.com/movies/scary+movie+2/;12389;116;0;81;"Scarier Movie";http://www.imdb.com/title/tt0257106/;"2014-04-23 21:16:44";no;no;no;no
"A Scanner Darkly";2006;http://www.icheckmovies.com/movies/a+scanner+darkly/;12296;794;4;139;;http://www.imdb.com/title/tt0405296/;"2014-04-23 21:16:41";no;no;no;no
"Saw IV";2007;http://www.icheckmovies.com/movies/saw+iv/;7536;106;0;65;;http://www.imdb.com/title/tt0890870/;"2014-04-23 21:16:38";no;no;no;no
"Saw III";2006;http://www.icheckmovies.com/movies/saw+iii/;10103;145;0;90;;http://www.imdb.com/title/tt0489270/;"2014-04-23 21:16:35";no;no;no;no
"Saw II";2005;http://www.icheckmovies.com/movies/saw+ii/;13285;221;0;92;;http://www.imdb.com/title/tt0432348/;"2014-04-23 21:16:32";no;no;no;no
"Rush Hour";1998;http://www.icheckmovies.com/movies/rush+hour/;39748;718;1;91;;http://www.imdb.com/title/tt0120812/;"2014-04-23 21:16:29";no;no;no;no
"Runaway Bride";1999;http://www.icheckmovies.com/movies/runaway+bride/;21309;166;1;41;;http://www.imdb.com/title/tt0163187/;"2014-04-23 21:16:26";no;no;no;no
"Romeo + Juliet";1996;http://www.icheckmovies.com/movies/romeo+plus+juliet/;31914;1364;4;170;"Romeo and Juliet";http://www.imdb.com/title/tt0117509/;"2014-04-23 21:16:22";no;no;no;no
"Robin Hood";1973;http://www.icheckmovies.com/movies/robin+hood-1973/;26165;817;1;118;;http://www.imdb.com/title/tt0070608/;"2014-04-23 21:16:19";no;no;no;no
"Red Dragon";2002;http://www.icheckmovies.com/movies/red+dragon/;23332;620;1;98;;http://www.imdb.com/title/tt0289765/;"2014-04-23 21:16:17";no;no;no;no
Pi;1998;http://www.icheckmovies.com/movies/pi/;18005;1500;6;221;;http://www.imdb.com/title/tt0138704/;"2014-04-23 21:16:14";no;no;no;no
"Oliver Twist";1948;http://www.icheckmovies.com/movies/oliver+twist/;3584;90;7;94;;http://www.imdb.com/title/tt0040662/;"2014-04-23 21:16:11";no;no;no;no
"Mean Machine";2001;http://www.icheckmovies.com/movies/mean+machine/;1662;37;0;16;;http://www.imdb.com/title/tt0291341/;"2014-04-23 21:15:20";no;no;no;no
"Me, Myself & Irene";2000;http://www.icheckmovies.com/movies/me+myself+and+irene/;13674;266;1;65;;http://www.imdb.com/title/tt0183505/;"2014-04-23 21:15:15";no;no;no;no
"Mission: Impossible II";2000;http://www.icheckmovies.com/movies/mission+impossible+ii/;38816;290;1;115;;http://www.imdb.com/title/tt0120755/;"2014-04-23 21:15:08";no;no;no;no
"Notting Hill";1999;http://www.icheckmovies.com/movies/notting+hill/;35576;1103;2;104;;http://www.imdb.com/title/tt0125439/;"2014-04-23 21:14:57";no;no;no;no
"Mission: Impossible III";2006;http://www.icheckmovies.com/movies/mission+impossible+iii/;33531;400;2;122;;http://www.imdb.com/title/tt0317919/;"2014-04-23 21:14:52";no;no;no;no
"Miss Congeniality 2: Armed and Fabulous";2005;http://www.icheckmovies.com/movies/miss+congeniality+2+armed+and+fabulous/;5068;37;0;36;;http://www.imdb.com/title/tt0385307/;"2014-04-23 21:14:47";no;no;no;no
"Miss Congeniality";2000;http://www.icheckmovies.com/movies/miss+congeniality/;35742;537;1;70;;http://www.imdb.com/title/tt0212346/;"2014-04-23 21:14:44";no;no;no;no
"Mike Bassett: England Manager";2001;http://www.icheckmovies.com/movies/mike+bassett+england+manager/;265;12;0;9;;http://www.imdb.com/title/tt0282744/;"2014-04-23 21:14:41";no;no;no;no
"Mickey Blue Eyes";1999;http://www.icheckmovies.com/movies/mickey+blue+eyes/;2272;28;1;16;;http://www.imdb.com/title/tt0130121/;"2014-04-23 21:14:36";no;no;no;no
"Mean Streets";1973;http://www.icheckmovies.com/movies/mean+streets/;9748;601;17;273;;http://www.imdb.com/title/tt0070379/;"2014-04-23 21:14:34";no;no;no;no
Matilda;1996;http://www.icheckmovies.com/movies/matilda/;17054;698;0;63;;http://www.imdb.com/title/tt0117008/;"2014-04-23 21:14:19";no;no;no;no
"Mary Poppins";1964;http://www.icheckmovies.com/movies/mary+poppins/;42286;1465;13;242;;http://www.imdb.com/title/tt0058331/;"2014-04-23 21:14:17";no;no;no;no
"The Man with the Golden Gun";1974;http://www.icheckmovies.com/movies/the+man+with+the+golden+gun/;8364;121;1;71;;http://www.imdb.com/title/tt0071807/;"2014-04-23 21:14:13";no;no;no;no
"The Last King of Scotland";2006;http://www.icheckmovies.com/movies/the+last+king+of+scotland/;11957;648;1;139;;http://www.imdb.com/title/tt0455590/;"2014-04-23 21:12:39";no;no;no;no
"Lord of the Flies";1963;http://www.icheckmovies.com/movies/lord+of+the+flies/;5341;132;1;75;;http://www.imdb.com/title/tt0057261/;"2014-04-23 21:12:30";no;no;no;no
"The Living Daylights";1987;http://www.icheckmovies.com/movies/the+living+daylights/;6122;103;1;66;;http://www.imdb.com/title/tt0093428/;"2014-04-23 21:12:29";no;no;no;no
"Live and Let Die";1973;http://www.icheckmovies.com/movies/live+and+let+die/;8026;133;1;85;;http://www.imdb.com/title/tt0070328/;"2014-04-23 21:12:27";no;no;no;no
L'illusionniste;2010;http://www.icheckmovies.com/movies/lillusionniste/;4938;443;2;110;;http://www.imdb.com/title/tt0775489/;"2014-04-23 21:12:25";no;no;no;no
"Licence to Kill";1989;http://www.icheckmovies.com/movies/licence+to+kill/;7665;106;1;68;;http://www.imdb.com/title/tt0097742/;"2014-04-23 21:12:23";no;no;no;no
"Legally Blonde";2001;http://www.icheckmovies.com/movies/legally+blonde/;17237;384;0;82;;http://www.imdb.com/title/tt0250494/;"2014-04-23 21:12:20";no;no;no;no
"Layer Cake";2004;http://www.icheckmovies.com/movies/layer+cake/;8794;486;1;85;;http://www.imdb.com/title/tt0375912/;"2014-04-23 21:12:16";no;no;no;no
"The Last Samurai";2003;http://www.icheckmovies.com/movies/the+last+samurai/;38880;1468;2;156;;http://www.imdb.com/title/tt0325710/;"2014-04-23 21:12:13";no;no;no;no
"Lara Croft: Tomb Raider";2001;http://www.icheckmovies.com/movies/lara+croft+tomb+raider/;35093;284;1;86;;http://www.imdb.com/title/tt0146316/;"2014-04-23 21:12:03";no;no;no;no
"A Knight's Tale";2001;http://www.icheckmovies.com/movies/a+knights+tale/;13972;621;0;79;;http://www.imdb.com/title/tt0183790/;"2014-04-23 21:12:01";no;no;no;no
"The Invention of Lying";2009;http://www.icheckmovies.com/movies/the+invention+of+lying/;8595;255;0;73;;http://www.imdb.com/title/tt1058017/;"2014-04-23 21:11:20";no;no;no;no
"In the Loop";2009;http://www.icheckmovies.com/movies/in+the+loop/;5880;581;1;139;;http://www.imdb.com/title/tt1226774/;"2014-04-23 21:11:17";no;no;no;no
"The Importance of Being Earnest";2002;http://www.icheckmovies.com/movies/the+importance+of+being+earnest-2002-1/;1446;67;0;22;;http://www.imdb.com/title/tt0278500/;"2014-04-23 21:11:15";no;no;no;no
"Ice Age: The Meltdown";2006;http://www.icheckmovies.com/movies/ice+age+the+meltdown/;46942;489;2;107;;http://www.imdb.com/title/tt0438097/;"2014-04-23 21:09:56";no;no;no;no
"How to Lose Friends & Alienate People";2008;http://www.icheckmovies.com/movies/how+to+lose+friends+and+alienate+people/;4067;82;0;44;;http://www.imdb.com/title/tt0455538/;"2014-04-23 21:09:54";no;no;no;no
Hellboy;2004;http://www.icheckmovies.com/movies/hellboy/;19999;551;0;121;;http://www.imdb.com/title/tt0167190/;"2014-04-23 21:09:35";no;no;no;no
Gremlins;1984;http://www.icheckmovies.com/movies/gremlins/;27784;997;3;213;;http://www.imdb.com/title/tt0087363/;"2014-04-23 21:09:29";no;no;no;no
"A Few Good Men";1992;http://www.icheckmovies.com/movies/a+few+good+men/;20030;818;2;157;;http://www.imdb.com/title/tt0104257/;"2014-04-23 21:06:31";no;no;no;no
"The Fast and the Furious";2001;http://www.icheckmovies.com/movies/the+fast+and+the+furious/;38066;521;1;112;;http://www.imdb.com/title/tt0232500/;"2014-04-23 21:04:36";no;no;no;no
"Cruel Intentions";1999;http://www.icheckmovies.com/movies/cruel+intentions/;12099;623;0;76;;http://www.imdb.com/title/tt0139134/;"2014-04-23 21:04:33";no;no;no;no
"Bulletproof Monk";2003;http://www.icheckmovies.com/movies/bulletproof+monk/;2284;33;0;16;;http://www.imdb.com/title/tt0245803/;"2014-04-23 21:04:32";no;no;no;no
"Bridget Jones's Diary";2001;http://www.icheckmovies.com/movies/bridget+joness+diary/;38486;1024;2;127;;http://www.imdb.com/title/tt0243155/;"2014-04-23 21:04:30";no;no;no;no
"Blades of Glory";2007;http://www.icheckmovies.com/movies/blades+of+glory/;10394;175;0;69;;http://www.imdb.com/title/tt0445934/;"2014-04-23 21:04:28";no;no;no;no
Goldfinger;1964;http://www.icheckmovies.com/movies/goldfinger/;28803;891;14;271;;http://www.imdb.com/title/tt0058150/;"2014-04-23 21:02:58";no;no;no;no
"The Godfather: Part III";1990;http://www.icheckmovies.com/movies/the+godfather+part+iii/;19518;795;5;243;;http://www.imdb.com/title/tt0099674/;"2014-04-23 21:02:56";no;no;no;no
"From Russia with Love";1963;http://www.icheckmovies.com/movies/from+russia+with+love/;10642;305;2;147;;http://www.imdb.com/title/tt0057076/;"2014-04-23 21:02:54";no;no;no;no
"From Dusk Till Dawn";1996;http://www.icheckmovies.com/movies/from+dusk+till+dawn/;21306;1183;4;215;;http://www.imdb.com/title/tt0116367/;"2014-04-23 21:02:51";no;no;no;no
"Free Willy";1993;http://www.icheckmovies.com/movies/free+willy/;8953;89;0;34;;http://www.imdb.com/title/tt0106965/;"2014-04-23 21:02:48";no;no;no;no
"For Your Eyes Only";1981;http://www.icheckmovies.com/movies/for+your+eyes+only/;6943;94;1;76;;http://www.imdb.com/title/tt0082398/;"2014-04-23 21:02:17";no;no;no;no
"Freaky Friday";2003;http://www.icheckmovies.com/movies/freaky+friday/;14869;215;0;70;;http://www.imdb.com/title/tt0322330/;"2014-04-23 21:01:37";no;no;no;no
"The Fox and the Hound";1981;http://www.icheckmovies.com/movies/the+fox+and+the+hound/;22587;596;1;88;;http://www.imdb.com/title/tt0082406/;"2014-04-23 21:01:34";no;no;no;no
"Four Lions";2010;http://www.icheckmovies.com/movies/four+lions/;7266;598;1;126;;http://www.imdb.com/title/tt1341167/;"2014-04-23 21:01:32";no;no;no;no
"Forgetting Sarah Marshall";2008;http://www.icheckmovies.com/movies/forgetting+sarah+marshall/;26894;1174;0;142;;http://www.imdb.com/title/tt0800039/;"2014-04-23 21:01:31";no;no;no;no
"Final Destination";2000;http://www.icheckmovies.com/movies/final+destination/;22645;436;1;112;;http://www.imdb.com/title/tt0195714/;"2014-04-23 21:01:27";no;no;no;no
"The Curse of the Were-Rabbit";2005;http://www.icheckmovies.com/movies/the+curse+of+the+were-rabbit/;23226;641;2;167;;http://www.imdb.com/title/tt0312004/;"2014-04-23 21:00:31";no;no;no;no
Elf;2003;http://www.icheckmovies.com/movies/elf/;36188;1231;2;127;;http://www.imdb.com/title/tt0319343/;"2014-04-23 21:00:28";no;no;no;no
Dumbo;1941;http://www.icheckmovies.com/movies/dumbo/;40920;743;7;204;;http://www.imdb.com/title/tt0033563/;"2014-04-23 21:00:27";no;no;no;no
Dracula;1992;http://www.icheckmovies.com/movies/dracula-1992-1/;14287;703;3;187;;http://www.imdb.com/title/tt0103874/;"2014-04-23 21:00:25";no;no;no;no
"Dr. No";1962;http://www.icheckmovies.com/movies/dr.+no/;15022;356;4;162;;http://www.imdb.com/title/tt0055928/;"2014-04-23 21:00:23";no;no;no;no
Dogma;1999;http://www.icheckmovies.com/movies/dogma/;18259;1331;0;113;;http://www.imdb.com/title/tt0120655/;"2014-04-23 21:00:22";no;no;no;no
"Dodgeball: A True Underdog Story";2004;http://www.icheckmovies.com/movies/dodgeball+a+true+underdog+story/;16171;424;1;96;;http://www.imdb.com/title/tt0364725/;"2014-04-23 21:00:18";no;no;no;no
"Diamonds Are Forever";1971;http://www.icheckmovies.com/movies/diamonds+are+forever/;8240;99;1;81;;http://www.imdb.com/title/tt0066995/;"2014-04-23 21:00:16";no;no;no;no
"Dazed and Confused";1993;http://www.icheckmovies.com/movies/dazed+and+confused/;18221;1399;8;260;;http://www.imdb.com/title/tt0106677/;"2014-04-23 21:00:13";no;no;no;no
"The Day After Tomorrow";2004;http://www.icheckmovies.com/movies/the+day+after+tomorrow/;56829;825;2;126;;http://www.imdb.com/title/tt0319262/;"2014-04-23 21:00:11";no;no;no;no
"Dawn of the Dead";2004;http://www.icheckmovies.com/movies/dawn+of+the+dead-2004/;17457;682;1;192;;http://www.imdb.com/title/tt0363547/;"2014-04-23 21:00:09";no;no;no;no
"Corpse Bride";2005;http://www.icheckmovies.com/movies/corpse+bride/;23443;1019;0;155;;http://www.imdb.com/title/tt0121164/;"2014-04-23 20:59:31";no;no;no;no
Cinderella;1950;http://www.icheckmovies.com/movies/cinderella-1950/;33905;506;3;159;;http://www.imdb.com/title/tt0042332/;"2014-04-23 20:59:28";no;no;no;no
"Chicken Run";2000;http://www.icheckmovies.com/movies/chicken+run/;31741;599;6;128;;http://www.imdb.com/title/tt0120630/;"2014-04-23 20:59:26";no;no;no;no
"Cemetery Junction";2010;http://www.icheckmovies.com/movies/cemetery+junction/;1412;54;0;26;;http://www.imdb.com/title/tt1196204/;"2014-04-23 20:59:24";no;no;no;no
"Bowling for Columbine";2002;http://www.icheckmovies.com/movies/bowling+for+columbine/;27245;912;7;165;;http://www.imdb.com/title/tt0310793/;"2014-04-23 20:58:45";no;no;no;no
"Blood Diamond";2006;http://www.icheckmovies.com/movies/blood+diamond/;28307;1531;0;170;;http://www.imdb.com/title/tt0450259/;"2014-04-23 20:58:43";no;no;no;no
"Big Daddy";1999;http://www.icheckmovies.com/movies/big+daddy/;28979;505;1;83;;http://www.imdb.com/title/tt0142342/;"2014-04-23 20:58:37";no;no;no;no
"The BFG";1989;http://www.icheckmovies.com/movies/the+bfg/;722;20;0;10;;http://www.imdb.com/title/tt0096866/;"2014-04-23 20:58:35";no;no;no;no
"Best in Show";2000;http://www.icheckmovies.com/movies/best+in+show/;6674;434;2;72;;http://www.imdb.com/title/tt0218839/;"2014-04-23 20:58:33";no;no;no;no
"Bend It Like Beckham";2002;http://www.icheckmovies.com/movies/bend+it+like+beckham/;10370;265;1;73;;http://www.imdb.com/title/tt0286499/;"2014-04-23 20:58:31";no;no;no;no
"Behind Enemy Lines";2001;http://www.icheckmovies.com/movies/behind+enemy+lines/;4051;77;0;39;;http://www.imdb.com/title/tt0159273/;"2014-04-23 20:58:29";no;no;no;no
Bean;1997;http://www.icheckmovies.com/movies/bean/;29034;302;2;37;;http://www.imdb.com/title/tt0118689/;"2014-04-23 20:58:26";no;no;no;no
"Bad Boys II";2003;http://www.icheckmovies.com/movies/bad+boys+ii/;25941;360;1;76;;http://www.imdb.com/title/tt0172156/;"2014-04-23 20:57:33";no;no;no;no
"Babe: Pig in the City";1998;http://www.icheckmovies.com/movies/babe+pig+in+the+city/;13220;92;1;50;;http://www.imdb.com/title/tt0120595/;"2014-04-23 20:57:32";no;no;no;no
"Austin Powers: International Man of Mystery";1997;http://www.icheckmovies.com/movies/austin+powers+international+man+of+mystery/;26992;588;3;132;;http://www.imdb.com/title/tt0118655/;"2014-04-23 20:57:31";no;no;no;no
"Along Came Polly";2004;http://www.icheckmovies.com/movies/along+came+polly/;8864;90;0;47;;http://www.imdb.com/title/tt0343135/;"2014-04-23 20:57:28";no;no;no;no
Alfie;2004;http://www.icheckmovies.com/movies/alfie-2004/;3558;66;0;34;;http://www.imdb.com/title/tt0375173/;"2014-04-23 20:57:26";no;no;no;no
"Aladdin and the King of Thieves";1996;http://www.icheckmovies.com/movies/aladdin+and+the+king+of+thieves/;3920;43;0;33;;http://www.imdb.com/title/tt0115491/;"2014-04-23 20:57:24";no;no;no;no
"Ace Ventura: Pet Detective";1994;http://www.icheckmovies.com/movies/ace+ventura+pet+detective/;21819;574;2;115;;http://www.imdb.com/title/tt0109040/;"2014-04-23 20:56:43";no;no;no;no
"About a Boy";2002;http://www.icheckmovies.com/movies/about+a+boy/;16597;635;1;82;;http://www.imdb.com/title/tt0276751/;"2014-04-23 20:56:42";no;no;no;no
"50 First Dates";2004;http://www.icheckmovies.com/movies/50+first+dates/;22327;670;0;106;;http://www.imdb.com/title/tt0343660/;"2014-04-23 20:56:40";no;no;no;no
"The 40 Year Old Virgin";2005;http://www.icheckmovies.com/movies/the+40+year+old+virgin/;32261;1082;1;155;;http://www.imdb.com/title/tt0405422/;"2014-04-23 20:56:38";no;no;no;no
"28 Weeks Later";2007;http://www.icheckmovies.com/movies/28+weeks+later/;19941;584;2;145;;http://www.imdb.com/title/tt0463854/;"2014-04-23 20:56:37";no;no;no;no
"24 Hour Party People";2002;http://www.icheckmovies.com/movies/24+hour+party+people/;5251;391;4;82;;http://www.imdb.com/title/tt0274309/;"2014-04-23 20:56:34";no;no;no;no
"2 Fast 2 Furious";2003;http://www.icheckmovies.com/movies/2+fast+2+furious/;29767;238;1;84;;http://www.imdb.com/title/tt0322259/;"2014-04-23 20:55:38";no;no;no;no
"10 Things I Hate About You";1999;http://www.icheckmovies.com/movies/10+things+i+hate+about+you/;25120;1651;1;148;;http://www.imdb.com/title/tt0147800/;"2014-04-23 20:55:32";no;no;no;no
"The Boat That Rocked";2009;http://www.icheckmovies.com/movies/the+boat+that+rocked/;7890;755;0;78;;http://www.imdb.com/title/tt1131729/;"2014-04-23 20:48:26";no;no;no;no
"The Man in the Iron Mask";1998;http://www.icheckmovies.com/movies/the+man+in+the+iron+mask/;10684;245;0;57;;http://www.imdb.com/title/tt0120744/;"2014-04-23 20:48:21";no;no;no;no
"Gedo senki";2006;http://www.icheckmovies.com/movies/gedo+senki/;2558;68;0;48;"Tales from Earthsea";http://www.imdb.com/title/tt0495596/;"2014-04-23 20:47:50";no;no;no;no
"Get Him to the Greek";2010;http://www.icheckmovies.com/movies/get+him+to+the+greek/;12762;349;0;70;;http://www.imdb.com/title/tt1226229/;"2014-04-23 20:47:44";no;no;no;no
